,Year,TotalTDFDistance,Stage
470,1998,3875,Stage 8 : Brive-la-Gaillarde > Montauban
471,1998,3875,Stage 9 : Montauban > Pau
472,1998,3875,Stage 10 : Pau > Luchon
473,1998,3875,Stage 11 : Luchon > plateau_de_beille
474,1998,3875,Stage 12 : Tarascon-sur-Ariège > Cap d'Agde
475,1998,3875,Stage 13 : Frontignan-La-Peyrade > Carpentras
476,1998,3875,Stage 14 : Valréas > Grenoble
477,1998,3875,Stage 15 : Grenoble > Les Deux Alpes
478,1998,3875,Stage 16 : Vizille > Albertville
479,1998,3875,Stage 17 : Albertville > Aix-les-Bains
480,1998,3875,Stage 18 : Aix-les-Bains > Neuchâtel
481,1998,3875,Stage 19 : La Chaux-de-Fonds > Autun
482,1998,3875,Stage 20 : Montceau-les-Mines > Le Creusot
483,1998,3875,Stage 21 : Melun > Paris
484,1997,3950,Prologue : Rouen > Rouen
485,1997,3950,Stage 1 : Rouen > Forges-les-Eaux
486,1997,3950,Stage 2 : St Valery-en-Caux > Vire
487,1997,3950,Stage 3 : Vire > Plumelec
488,1997,3950,Stage 4 : Plumelec > Puy-du-Fou
489,1997,3950,Stage 5 : Chantonnay > La Châtre
490,1997,3950,Stage 6 : Le Blanc > Marennes
491,1997,3950,Stage 7 : Marennes > Bordeaux
492,1997,3950,Stage 8 : Sauternes > Pau
493,1997,3950,Stage 9 : Pau > Loudenvielle
494,1997,3950,Stage 10 : Luchon > Andorre
495,1997,3950,Stage 11 : Andorre > Perpignan
496,1997,3950,Stage 12 : Saint-Etienne > Saint-Etienne
497,1997,3950,Stage 13 : Saint-Etienne > L'Alpe-d'Huez
498,1997,3950,Stage 14 : Bourg-d'Oisans > Courchevel
499,1997,3950,Stage 15 : Courchevel > Morzine
500,1997,3950,Stage 16 : Morzine > Fribourg
501,1997,3950,Stage 17 : Fribourg > Colmar
502,1997,3950,Stage 18 : Colmar > Montbéliard
503,1997,3950,Stage 19 : Montbéliard > Dijon
504,1997,3950,Stage 20 : Disneyland-Paris > Disneyland-Paris
505,1997,3950,Stage 21 : Disneyland-Paris > Paris
506,1996,3765,Prologue : 's-Hertogenbosch > 's-Hertogenbosch
507,1996,3765,Stage 1 : 's-Hertogenbosch > 's-Hertogenbosch
508,1996,3765,Stage 2 : 's-Hertogenbosch > Wasquehal
509,1996,3765,Stage 3 : Wasquehal > Nogent-sur-Oise
510,1996,3765,Stage 4 : Soissons > Lac de Madine
511,1996,3765,Stage 5 : Lac de Madine > Besançon
512,1996,3765,Stage 6 : Arc-et-Senans > Aix-les-Bains
513,1996,3765,Stage 7 : Chambéry > Les Arcs
514,1996,3765,Stage 8 : Bourg Saint Maurice > val_d_isere
515,1996,3765,Stage 9 : Monetier les Bains > Sestrières
516,1996,3765,Stage 10 : Turin > Gap
517,1996,3765,Stage 11 : Gap > Valence
518,1996,3765,Stage 12 : Valence > Le Puy-en-Velay
519,1996,3765,Stage 13 : Le Puy-en-Velay > Superbesse
520,1996,3765,Stage 14 : Besse > Tulle
521,1996,3765,Stage 15 : Brive-la-Gaillarde > Villeneuve sur Lot
522,1996,3765,Stage 16 : Agen > Hautacam
523,1996,3765,Stage 17 : Argelès-Gazost > Pampelune
524,1996,3765,Stage 18 : Pampelune > Hendaye
525,1996,3765,Stage 19 : Hendaye > Bordeaux
526,1996,3765,Stage 20 : Bordeaux > Saint-Emilion
527,1996,3765,Stage 21 : Palaiseau > Paris
528,1995,3635,Prologue : Saint-Brieuc > Saint-Brieuc
529,1995,3635,Stage 1 : Dinan > Lannion
530,1995,3635,Stage 2 : Perros-Guirec > Vitré
531,1995,3635,Stage 3 : Mayenne > Alençon
532,1995,3635,Stage 4 : Alençon > Le Havre
533,1995,3635,Stage 5 : Fecamp > Dunkerque
534,1995,3635,Stage 6 : Dunkerque > Charleroi
535,1995,3635,Stage 7 : Charleroi > Liège
536,1995,3635,Stage 8 : Huy > Seraing
537,1995,3635,Stage 9 : le_grand_bornand > La Plagne
538,1995,3635,Stage 10 : Aime > L'Alpe-d'Huez
539,1995,3635,Stage 11 : Bourg-d'Oisans > Saint-Etienne
540,1995,3635,Stage 12 : Saint-Etienne > Mende
541,1995,3635,Stage 13 : Mende > Revel
542,1995,3635,Stage 14 : Saint Orens de G. > Guzet-Neige
543,1995,3635,Stage 15 : Saint-Girons > Cauterets
544,1995,3635,Stage 16 : Tarbes > Pau
545,1995,3635,Stage 17 : Pau > Bordeaux
546,1995,3635,Stage 18 : Montpon-Monesterol > Limoges
547,1995,3635,Stage 19 : Lac de Vassivière > Lac de Vassivière
548,1995,3635,Stage 20 : Sainte Geneviève des Bois > Paris
549,1994,3978,Prologue : Lille > Lille
550,1994,3978,Stage 1 : Lille > Armentieres
551,1994,3978,Stage 2 : Roubaix > Boulogne-sur-Mer
552,1994,3978,Stage 3 : Calais > Eurotunnel
553,1994,3978,Stage 4 : Douvres > Brighton
554,1994,3978,Stage 5 : Portsmouth > Portsmouth
555,1994,3978,Stage 6 : Cherbourg-en-Cotentin > Rennes
556,1994,3978,Stage 7 : Rennes > Futuroscope
557,1994,3978,Stage 8 : Poitiers > Trelissac
558,1994,3978,Stage 9 : Périgueux > Bergerac
559,1994,3978,Stage 10 : Bergerac > Cahors
560,1994,3978,Stage 11 : Cahors > Hautacam
561,1994,3978,Stage 12 : Hautacam > Luz-Ardiden
562,1994,3978,Stage 13 : Bagnères-de-Bigorre > Albi
563,1994,3978,Stage 14 : Castres > Montpellier
564,1994,3978,Stage 15 : Montpellier > Carpentras
565,1994,3978,Stage 16 : Valréas > L'Alpe-d'Huez
566,1994,3978,Stage 17 : Bourg-d'Oisans > Val Thorens
567,1994,3978,Stage 18 : Moûtiers > Cluses
568,1994,3978,Stage 19 : Cluses > Avoriaz
569,1994,3978,Stage 20 : Morzine > Lac Saint Point - Malbuisson
570,1994,3978,Stage 21 : Disneyland-Paris > Paris
571,1993,3714,Prologue : Puy-du-Fou > Puy-du-Fou
572,1993,3714,Stage 1 : Luçon > Les Sables
573,1993,3714,Stage 2 : Les Sables > Vannes
574,1993,3714,Stage 3 : Vannes > Dinard
575,1993,3714,Stage 4 : Dinard > Avranches
576,1993,3714,Stage 5 : Avranches > Evreux
577,1993,3714,Stage 6 : Evreux > Amiens
578,1993,3714,Stage 7 : Péronne > Chalons-sur-Marne
579,1993,3714,Stage 8 : Chalons-sur-Marne > Verdun
580,1993,3714,Stage 9 : Lac de Madine > Lac de Madine
581,1993,3714,Stage 10 : Villard-de-Lans > Serre-Chevalier
582,1993,3714,Stage 11 : Serre-Chevalier > Isola 2000
583,1993,3714,Stage 12 : Isola 2000 > Marseille
584,1993,3714,Stage 13 : Marseille > Montpellier
585,1993,3714,Stage 14 : Montpellier > Perpignan
586,1993,3714,Stage 15 : Perpignan > Andorre
587,1993,3714,Stage 16 : Andorre > Saint-Lary-Soulan Col du Portet
588,1993,3714,Stage 17 : Tarbes > Pau
589,1993,3714,Stage 18 : Orthez > Bordeaux
590,1993,3714,Stage 19 : Brétigny-sur-Orge > Montlhéry
591,1993,3714,Stage 20 : Viry-Chatillon > Paris
592,1992,3983,Prologue : Saint-Sébastien > Saint-Sébastien
593,1992,3983,Stage 1 : Saint-Sébastien > Saint-Sébastien
594,1992,3983,Stage 2 : Saint-Sébastien > Pau
595,1992,3983,Stage 3 : Pau > Bordeaux
596,1992,3983,Stage 4 : Libourne > Libourne
597,1992,3983,Stage 5 : Nogent-sur-Oise > Wasquehal
598,1992,3983,Stage 6 : Roubaix > Bruxelles
599,1992,3983,Stage 7 : Bruxelles > Valkenburg
600,1992,3983,Stage 8 : Valkenburg > Coblence
601,1992,3983,Stage 9 : Luxembourg > Luxembourg
602,1992,3983,Stage 10 : Luxembourg > Strasbourg
603,1992,3983,Stage 11 : Strasbourg > Mulhouse
604,1992,3983,Stage 12 : Dôle > Saint-Gervais
605,1992,3983,Stage 13 : Saint-Gervais > Sestrières
606,1992,3983,Stage 14 : Sestrières > L'Alpe-d'Huez
607,1992,3983,Stage 15 : Bourg-d'Oisans > Saint-Etienne
608,1992,3983,Stage 16 : Saint-Etienne > La Bourboule
609,1992,3983,Stage 17 : La Bourboule > Montluçon
610,1992,3983,Stage 18 : Montluçon > Tours
611,1992,3983,Stage 19 : Tours > Blois
612,1992,3983,Stage 20 : Blois > Nanterre
613,1992,3983,Stage 21 : La Défense > Paris
614,1991,3914,Prologue : Lyon > Lyon
615,1991,3914,Stage 1 : Lyon > Lyon
616,1991,3914,Stage 2 : Bron > Chassieu
617,1991,3914,Stage 3 : Villeurbanne > Dijon
618,1991,3914,Stage 4 : Dijon > Reims
619,1991,3914,Stage 5 : Reims > Valenciennes
620,1991,3914,Stage 6 : Arras Citadelle > Le Havre
621,1991,3914,Stage 7 : Le Havre > Argentan
622,1991,3914,Stage 8 : Argentan > Alençon
623,1991,3914,Stage 9 : Alençon > Rennes
624,1991,3914,Stage 10 : Rennes > Quimper
625,1991,3914,Stage 11 : Quimper > Saint-Herblain
626,1991,3914,Stage 12 : Pau > Jaca
627,1991,3914,Stage 13 : Jaca > Val Louron
628,1991,3914,Stage 14 : Saint Gaudens > Castres
629,1991,3914,Stage 15 : Albi > Alès
630,1991,3914,Stage 16 : Alès > Gap
631,1991,3914,Stage 17 : Gap > L'Alpe-d'Huez
632,1991,3914,Stage 18 : Bourg-d'Oisans > Morzine
633,1991,3914,Stage 19 : Morzine > Aix-les-Bains
634,1991,3914,Stage 20 : Aix-les-Bains > Macon
635,1991,3914,Stage 21 : Lugny > Macon
636,1991,3914,Stage 22 : Melun > Paris
637,1990,3504,Prologue : Futuroscope > Futuroscope
638,1990,3504,Stage 1 : Futuroscope > Futuroscope
639,1990,3504,Stage 2 : Futuroscope > Futuroscope
640,1990,3504,Stage 3 : Poitiers > Nantes
641,1990,3504,Stage 4 : Nantes > Mont-Saint-Michel
642,1990,3504,Stage 5 : Avranches > Rouen
643,1990,3504,Stage 6 : Sarrebourg > Vittel
644,1990,3504,Stage 7 : Vittel > Epinal
645,1990,3504,Stage 8 : Epinal > Besançon
646,1990,3504,Stage 9 : Besançon > Genève
647,1990,3504,Stage 10 : Genève > Saint-Gervais
648,1990,3504,Stage 11 : Saint-Gervais > L'Alpe-d'Huez
649,1990,3504,Stage 12 : Fontaine > Villard-de-Lans
650,1990,3504,Stage 13 : Villard-de-Lans > Saint-Etienne
651,1990,3504,Stage 14 : Le Puy en Velay > Millau
652,1990,3504,Stage 15 : Millau > Revel
653,1990,3504,Stage 16 : Blagnac > Luz-Ardiden
654,1990,3504,Stage 17 : Lourdes > Pau
655,1990,3504,Stage 18 : Pau > Bordeaux
656,1990,3504,Stage 19 : Castillon-la-Bataille > Limoges
657,1990,3504,Stage 20 : Lac de Vassivière > Lac de Vassivière
658,1990,3504,Stage 21 : Brétigny-sur-Orge > Paris
659,1989,3285,Prologue : Luxembourg > Luxembourg
660,1989,3285,Stage 1 : Luxembourg > Luxembourg
661,1989,3285,Stage 2 : Luxembourg > Luxembourg
662,1989,3285,Stage 3 : Luxembourg > Spa
663,1989,3285,Stage 4 : Liège > Wasquehal
664,1989,3285,Stage 5 : Dinard > Rennes
665,1989,3285,Stage 6 : Rennes > Futuroscope
666,1989,3285,Stage 7 : Futuroscope > Bordeaux
667,1989,3285,Stage 8 : La Bastide d'Armagnac > Pau
668,1989,3285,Stage 9 : Pau > Cauterets
669,1989,3285,Stage 10 : Cauterets > Superbagnères
670,1989,3285,Stage 11 : Luchon > Blagnac
671,1989,3285,Stage 12 : Toulouse > Montpellier
672,1989,3285,Stage 13 : Montpellier > Marseille
673,1989,3285,Stage 14 : Marseille > Gap
674,1989,3285,Stage 15 : Gap > Orcières-Merlette
675,1989,3285,Stage 16 : Gap > Briançon
676,1989,3285,Stage 17 : Briançon > L'Alpe-d'Huez
677,1989,3285,Stage 18 : Bourg-d'Oisans > Villard-de-Lans
678,1989,3285,Stage 19 : Villard-de-Lans > Aix-les-Bains
679,1989,3285,Stage 20 : Aix-les-Bains > L'Isle d'Abeau
680,1989,3285,Stage 21 : Versailles > Paris
681,1988,3286,Prologue : La Baule > La Baule
682,1988,3286,Stage 1 : Pontchateau > Machecoul
683,1988,3286,Stage 2 : La Haye Fouassière > Ancenis
684,1988,3286,Stage 3 : Nantes > Le Mans
685,1988,3286,Stage 4 : Le Mans > Evreux
686,1988,3286,Stage 5 : Neufchatel-en-Bray > Liévin
687,1988,3286,Stage 6 : Liévin > Wasquehal
688,1988,3286,Stage 7 : Wasquehal > Reims
689,1988,3286,Stage 8 : Reims > Nancy
690,1988,3286,Stage 9 : Nancy > Strasbourg
691,1988,3286,Stage 10 : Belfort > Besançon
692,1988,3286,Stage 11 : Besançon > Morzine
693,1988,3286,Stage 12 : Morzine > L'Alpe-d'Huez
694,1988,3286,Stage 13 : Grenoble > Villard-de-Lans
695,1988,3286,Stage 14 : Blagnac > Guzet-Neige
696,1988,3286,Stage 15 : Saint-Girons > Luz-Ardiden
697,1988,3286,Stage 16 : Tarbes > Pau
698,1988,3286,Stage 17 : Pau > Bordeaux
699,1988,3286,Stage 18 : Ruelle > Limoges
700,1988,3286,Stage 19 : Limoges > Puy-de-Dôme
701,1988,3286,Stage 20 : Clermont-Ferrand > Chalon-sur-Saône
702,1988,3286,Stage 21 : Santenay > Santenay
703,1988,3286,Stage 22 : Nemours > Paris
704,1987,4231,Stage 16 : Blagnac > Millau
705,1987,4231,Prologue : Berlin > Berlin
706,1987,4231,Stage 1 : Berlin > Berlin
