,Year,Rider,Rank,Time,DistanceKilometer,PersonalAvgPace,Hours,Minutes,Seconds,Team,RiderNumber,TotalSeconds,Gap,Bonus,Points,NumberStages,ListedAvgPace
222,1910,AUGUSTE GUYON,26,,4734.0,,,,,ISOLES,183,,,,403,15.0,29.099
223,1910,JEAN BOUILLET,27,,4734.0,,,,,ISOLES,177,,,,406,15.0,29.099
224,1910,LUCIEN POTHIER,28,,4734.0,,,,,ISOLES,196,,,,411,15.0,29.099
225,1910,MAURICE DECAUP,29,,4734.0,,,,,LEGNANO,14,,,,429,15.0,29.099
226,1910,LUCIEN LEMAN,30,,4734.0,,,,,ISOLES,112,,,,433,15.0,29.099
227,1910,GABRIEL MATHONAT,31,,4734.0,,,,,ISOLES,123,,,,444,15.0,29.099
228,1910,ROBERT CHOPARD,32,,4734.0,,,,,ISOLES,189,,,,448,15.0,29.099
229,1910,PIETRO GHISLOTTI,33,,4734.0,,,,,ISOLES,150,,,,492,15.0,29.099
230,1910,LUCIEN ROQUEBERT,34,,4734.0,,,,,ISOLES,109,,,,502,15.0,29.099
231,1910,CAMILLE BIERE,35,,4734.0,,,,,ISOLES,188,,,,510,15.0,29.099
232,1910,GEORGES CAUVRY,36,,4734.0,,,,,ISOLES,184,,,,510,15.0,29.099
233,1910,AUGUSTE DUFOUR,37,,4734.0,,,,,ISOLES,145,,,,525,15.0,29.099
234,1910,LOUIS JOUIN,38,,4734.0,,,,,ISOLES,141,,,,531,15.0,29.099
235,1910,RENÉ CHAUDE,39,,4734.0,,,,,ISOLES,147,,,,549,15.0,29.099
236,1910,LOUIS PICARD,40,,4734.0,,,,,ISOLES,126,,,,568,15.0,29.099
237,1910,CONSTANT COLLET,41,,4734.0,,,,,ISOLES,163,,,,580,15.0,29.099
238,1911,GUSTAVE GARRIGOU,1,,5343.0,,,,,ALCYON,12,,,,43,15.0,27.322
239,1911,PAUL DUBOC,2,,5343.0,,,,,LA FRANCAISE,7,,,,61,15.0,27.322
240,1911,EMILE GEORGET,3,,5343.0,,,,,LA FRANCAISE,2,,,,84,15.0,27.322
241,1911,CHARLES CRUPELANDT,4,,5343.0,,,,,LA FRANCAISE,5,,,,119,15.0,27.322
242,1911,LOUIS HEUSGHEM,5,,5343.0,,,,,ALCYON,17,,,,135,15.0,27.322
243,1911,MARCEL GODIVIER,6,,5343.0,,,,,LA FRANCAISE,6,,,,141,15.0,27.322
244,1911,CHARLES CRUCHON,7,,5343.0,,,,,LA FRANCAISE,9,,,,145,15.0,27.322
245,1911,"ERNEST, DIT ''FABER ERNEST'' PAUL",8,,5343.0,,,,,ALCYON,14,,,,153,15.0,27.322
246,1911,ALBERT DUPONT,9,,5343.0,,,,,LE GLOBE,26,,,,157,15.0,27.322
247,1911,HENRI DEVROYE,10,,5343.0,,,,,LE GLOBE,22,,,,171,15.0,27.322
248,1911,FIRMIN LAMBOT,11,,5343.0,,,,,LE GLOBE,28,,,,178,15.0,27.322
249,1911,HENRI CORNET (GEBOREN JARDY),12,,5343.0,,,,,LE GLOBE,21,,,,190,15.0,27.322
250,1911,PAUL DEMAN,13,,5343.0,,,,,ISOLES,150,,,,198,15.0,27.322
251,1911,JULIEN MAITRON,14,,5343.0,,,,,LA FRANCAISE,10,,,,216,15.0,27.322
252,1911,JULES DELOFFRE,15,,5343.0,,,,,ISOLES,159,,,,217,15.0,27.322
253,1911,GEORGES PAULMIER,16,,5343.0,,,,,AUTOMOTO,32,,,,226,15.0,27.322
254,1911,OTTAVIO PRATESI,17,,5343.0,,,,,ISOLES,143,,,,251,15.0,27.322
255,1911,ALFRED FAURE,18,,5343.0,,,,,AUTOMOTO,31,,,,255,15.0,27.322
256,1911,VINCENT D'HULST,19,,5343.0,,,,,ISOLES,151,,,,265,15.0,27.322
257,1911,LUCIEN POTHIER,20,,5343.0,,,,,LE GLOBE,29,,,,284,15.0,27.322
258,1911,EDOUARD LEONARD,21,,5343.0,,,,,AUTOMOTO,34,,,,287,15.0,27.322
259,1911,CONSTANT MENAGER,22,,5343.0,,,,,LE GLOBE,27,,,,290,15.0,27.322
260,1911,MAURICE PARDON,23,,5343.0,,,,,LE GLOBE,23,,,,290,15.0,27.322
261,1911,LOUIS COLSAET,24,,5343.0,,,,,ISOLES,132,,,,299,15.0,27.322
262,1911,MARIUS VILETTE,25,,5343.0,,,,,ISOLES,165,,,,328,15.0,27.322
263,1911,ERNEST RICAUX,26,,5343.0,,,,,AUTOMOTO,37,,,,350,15.0,27.322
264,1911,PIETRO GHISLOTTI,27,,5343.0,,,,,ISOLES,104,,,,376,15.0,27.322
265,1911,LUCIEN ROQUEBERT,28,,5343.0,,,,,ISOLES,109,,,,391,15.0,27.322
266,1912,ODIEL DEFRAEYE,1,,5289.0,,,,,ALCYON,10,,,,49,15.0,27.763
267,1912,EUGÈNE CHRISTOPHE,2,,5289.0,,,,,ARMOR,21,,,,108,15.0,27.763
268,1912,GUSTAVE GARRIGOU,3,,5289.0,,,,,ALCYON,6,,,,140,15.0,27.763
269,1912,MARCEL BUYSSE,4,,5289.0,,,,,PEUGEOT,15,,,,147,15.0,27.763
270,1912,JEAN ALAVOINE,5,,5289.0,,,,,ARMOR,23,,,,148,15.0,27.763
271,1912,PHILIPPE THYS,6,,5289.0,,,,,PEUGEOT,14,,,,148,15.0,27.763
272,1912,HECTOR TIBERGHEN,7,,5289.0,,,,,GRIFFON,18,,,,149,15.0,27.763
273,1912,HENRI DEVROYE,8,,5289.0,,,,,LE GLOBE,40,,,,163,15.0,27.763
274,1912,FÉLICIEN SALMON,9,,5289.0,,,,,PEUGEOT,12,,,,166,15.0,27.763
275,1912,ALFONS SPIESSENS,10,,5289.0,,,,,J.B-LOUVET,27,,,,167,15.0,27.763
276,1912,LOUIS HEUSGHEM,11,,5289.0,,,,,ALCYON,9,,,,167,15.0,27.763
277,1912,RENÉ VANDENBERGHE,12,,5289.0,,,,,THOMANN,50,,,,194,15.0,27.763
278,1912,VICENZO BORGARELLO,13,,5289.0,,,,,J.B-LOUVET,29,,,,212,15.0,27.763
279,1912,FRANÇOIS FABER,14,,5289.0,,,,,AUTOMOTO,31,,,,229,15.0,27.763
280,1912,LOUIS ENGEL,15,,5289.0,,,,,AIGLON,41,,,,241,15.0,27.763
281,1912,CHARLES DERUYTER,16,,5289.0,,,,,PEUGEOT,13,,,,255,15.0,27.763
282,1912,JACQUES COOMANS,17,,5289.0,,,,,THOMANN,48,,,,260,15.0,27.763
283,1912,FIRMIN LAMBOT,18,,5289.0,,,,,LE GLOBE,39,,,,265,15.0,27.763
284,1912,OTTAVIO PRATESI,19,,5289.0,,,,,ISOLES,198,,,,304,15.0,27.763
285,1912,CHARLES GUYOT,20,,5289.0,,,,,AIGLON,45,,,,309,15.0,27.763
286,1912,JULES DELOFFRE,21,,5289.0,,,,,ISOLES,156,,,,320,15.0,27.763
287,1912,GABRIEL FIGUET,22,,5289.0,,,,,GRIFFON,20,,,,335,15.0,27.763
288,1912,EDOUARD LEONARD,23,,5289.0,,,,,J.B-LOUVET,28,,,,346,15.0,27.763
289,1912,EUGÈNE DHERS,24,,5289.0,,,,,AUTOMOTO,32,,,,354,15.0,27.763
290,1912,PIERRE-JOSEPH HEUSGHEM,25,,5289.0,,,,,LE GLOBE,38,,,,358,15.0,27.763
291,1912,PIERRE EVERAERT,26,,5289.0,,,,,ISOLES,166,,,,364,15.0,27.763
292,1912,JULIEN MAITRON,27,,5289.0,,,,,AUTOMOTO,35,,,,366,15.0,27.763
293,1912,HENRI CORNET (GEBOREN JARDY),28,,5289.0,,,,,LE GLOBE,36,,,,398,15.0,27.763
294,1912,FRANÇOIS LAFOURCADE,29,,5289.0,,,,,ISOLES,169,,,,398,15.0,27.763
295,1912,AUGUSTINN RINGEVAL,30,,5289.0,,,,,ISOLES,143,,,,408,15.0,27.763
296,1912,MAURICE LELIAERT,31,,5289.0,,,,,ISOLES,102,,,,487,15.0,27.763
297,1912,GEORGES OUDIN,32,,5289.0,,,,,ISOLES,159,,,,494,15.0,27.763
298,1912,FERNAND COURCELLES,33,,5289.0,,,,,ISOLES,127,,,,495,15.0,27.763
299,1912,RAYMOND HARQUET,34,,5289.0,,,,,ISOLES,136,,,,512,15.0,27.763
300,1912,EMILE DRUZ,35,,5289.0,,,,,ISOLES,177,,,,544,15.0,27.763
301,1912,EMILE EIGELDINGER,36,,5289.0,,,,,ISOLES,145,,,,545,15.0,27.763
302,1912,CHARLES DUMONT,37,,5289.0,,,,,ISOLES,202,,,,546,15.0,27.763
303,1912,HENRI ALAVOINE,38,,5289.0,,,,,ISOLES,106,,,,577,15.0,27.763
304,1912,EMILE CAUDRELIER,39,,5289.0,,,,,ISOLES,189,,,,596,15.0,27.763
305,1912,GASTON NEBOUX,40,,5289.0,,,,,ISOLES,151,,,,596,15.0,27.763
306,1912,MAURICE DARTIGUE,41,,5289.0,,,,,ISOLES,199,,,,596,15.0,27.763
307,1913,PHILIPPE THYS,1,197h 54' 00'',5287.0,26.716,197,54,0,PEUGEOT,15,712440,-,,,15.0,26.715
308,1913,GUSTAVE GARRIGOU,2,198h 02' 37'',5287.0,26.696,198,2,37,PEUGEOT,14,712957,+ 00h 08' 37'',,,15.0,26.715
309,1913,MARCEL BUYSSE,3,201h 24' 55'',5287.0,26.249,201,24,55,PEUGEOT,12,725095,+ 03h 30' 55'',,,15.0,26.715
310,1913,FIRMIN LAMBOT,4,202h 06' 45'',5287.0,26.159,202,6,45,GRIFFON,38,727605,+ 04h 12' 45'',,,15.0,26.715
311,1913,FRANÇOIS FABER,5,204h 20' 04'',5287.0,25.874,204,20,4,PEUGEOT,9,735604,+ 06h 26' 04'',,,15.0,26.715
312,1913,ALFONS SPIESSENS,6,205h 51' 52'',5287.0,25.682,205,51,52,JB LOUVET,42,741112,+ 07h 57' 52'',,,15.0,26.715
313,1913,EUGÈNE CHRISTOPHE,7,212h 00' 35'',5287.0,24.938,212,0,35,PEUGEOT,11,763235,+ 14h 06' 35'',,,15.0,26.715
314,1913,CAMILLO BERTARELLI,8,214h 15' 38'',5287.0,24.676,214,15,38,ISOLES,169,771338,+ 16h 21' 38'',,,15.0,26.715
315,1913,JOSEPH VAN DAELE,9,214h 33' 53'',5287.0,24.641,214,33,53,JB LOUVET,41,772433,+ 16h 39' 53'',,,15.0,26.715
316,1913,EMILE ENGEL,10,214h 46' 34'',5287.0,24.616,214,46,34,PEUGEOT,16,773194,+ 16h 52' 34'',,,15.0,26.715
317,1913,LOUIS TROUSSELIER,11,216h 05' 30'',5287.0,24.466,216,5,30,JB LOUVET,47,777930,+ 18h 11' 30'',,,15.0,26.715
318,1913,JULES DELOFFRE,12,216h 15' 31'',5287.0,24.448,216,15,31,ISOLES,151,778531,+ 18h 21' 31'',,,15.0,26.715
319,1913,CLEMENTE CANEPARI,13,216h 55' 13'',5287.0,24.373,216,55,13,JB LOUVET,45,780913,+ 19h 01' 13'',,,15.0,26.715
320,1913,PAUL DEMAN,14,217h 11' 02'',5287.0,24.343,217,11,2,AUTOMOTO,19,781862,+ 19h 17' 02'',,,15.0,26.715
321,1913,VINCENT D'HULST,15,218h 04' 12'',5287.0,24.245,218,4,12,ISOLES,116,785052,+ 20h 10' 12'',,,15.0,26.715
322,1913,LOUIS PETITJEAN,16,219h 54' 27'',5287.0,24.042,219,54,27,ISOLES,199,791667,+ 22h 00' 27'',,,15.0,26.715
323,1913,PAUL HOSTEIN,17,223h 35' 06'',5287.0,23.646,223,35,6,PEUGEOT,13,804906,+ 25h 41' 06'',,,15.0,26.715
324,1913,MAURICE LELIAERT,18,224h 12' 25'',5287.0,23.581,224,12,25,ISOLES,113,807145,+ 26h 18' 25'',,,15.0,26.715
325,1913,JEAN ALAVOINE,19,225h 37' 47'',5287.0,23.432,225,37,47,PEUGEOT,10,812267,+ 27h 43' 47'',,,15.0,26.715
326,1913,GIUSEPPE CONTESINI,20,227h 31' 34'',5287.0,23.237,227,31,34,ISOLES,175,819094,+ 29h 37' 34'',,,15.0,26.715
327,1913,LOUIS COLSAET,21,228h 40' 50'',5287.0,23.12,228,40,50,ISOLES,128,823250,+ 30h 46' 50'',,,15.0,26.715
328,1913,LUC DE SMET,22,252h 38' 07'',5287.0,20.927,252,38,7,ISOLES,129,909487,+ 54h 44' 07'',,,15.0,26.715
329,1913,CHARLES DUMONT,23,262h 27' 55'',5287.0,20.144,262,27,55,ISOLES,133,944875,+ 64h 33' 55'',,,15.0,26.715
330,1913,CELIDONIO MORINI,24,274h 25' 47'',5287.0,19.265,274,25,47,ISOLES,143,987947,+ 76h 31' 47'',,,15.0,26.715
331,1913,HENRI ALAVOINE,25,274h 49' 52'',5287.0,19.237,274,49,52,ISOLES,107,989392,+ 76h 55' 52'',,,15.0,26.715
332,1914,PHILIPPE THYS,1,200h 28' 48'',5380.0,26.836,200,28,48,PEUGEOT-WOLBER,15,721728,-,,,15.0,26.835
333,1914,HENRI PELISSIER,2,200h 30' 38'',5380.0,26.832,200,30,38,PEUGEOT-WOLBER,18,721838,+ 00h 01' 50'',,,15.0,26.835
334,1914,JEAN ALAVOINE,3,201h 05' 41'',5380.0,26.754,201,5,41,PEUGEOT-WOLBER,16,723941,+ 00h 36' 53'',,,15.0,26.835
335,1914,JEAN ROSSIUS,4,202h 25' 53'',5380.0,26.577,202,25,53,ALCYON-SOLY,5,728753,+ 01h 57' 05'',,,15.0,26.835
336,1914,GUSTAVE GARRIGOU,5,203h 29' 09'',5380.0,26.439,203,29,9,PEUGEOT-WOLBER,10,732549,+ 03h 00' 21'',,,15.0,26.835
337,1914,ALFONS SPIESSENS,6,204h 22' 43'',5380.0,26.324,204,22,43,J.B. LOUVET-CONTINENTAL,51,735763,+ 03h 53' 55'',,,15.0,26.835
338,1914,EMILE GEORGET,7,204h 49' 47'',5380.0,26.266,204,49,47,PEUGEOT-WOLBER,11,737387,+ 04h 20' 59'',,,15.0,26.835
339,1914,FIRMIN LAMBOT,8,205h 37' 32'',5380.0,26.164,205,37,32,PEUGEOT-WOLBER,17,740252,+ 05h 08' 44'',,,15.0,26.835
340,1914,FRANÇOIS FABER,9,206h 44' 41'',5380.0,26.022,206,44,41,PEUGEOT-WOLBER,9,744281,+ 06h 15' 53'',,,15.0,26.835
341,1914,LOUIS HEUSGHEM,10,207h 17' 50'',5380.0,25.953,207,17,50,PEUGEOT-WOLBER,19,746270,+ 06h 49' 02'',,,15.0,26.835
342,1914,EUGÈNE CHRISTOPHE,11,209h 00' 46'',5380.0,25.74,209,0,46,PEUGEOT-WOLBER,14,752446,+ 08h 31' 58'',,,15.0,26.835
343,1914,"ERNEST, DIT ''FABER ERNEST'' PAUL",12,210h 11' 39'',5380.0,25.595,210,11,39,DEL,38,756699,+ 09h 42' 51'',,,15.0,26.835
344,1914,OSCAR EGG,13,210h 29' 28'',5380.0,25.559,210,29,28,PEUGEOT-WOLBER,13,757768,+ 10h 00' 40'',,,15.0,26.835
345,1914,LÉON SCIEUR,14,210h 31' 18'',5380.0,25.556,210,31,18,THOMANN-JOLY,70,757878,+ 10h 02' 30'',,,15.0,26.835
346,1914,CAMILLE BOTTE,15,210h 43' 21'',5380.0,25.531,210,43,21,ISOLES,151,758601,+ 10h 14' 33'',,,15.0,26.835
347,1914,ANGELO ERBA,16,211h 50' 10'',5380.0,25.397,211,50,10,ALLELUIA-CONTINENTAL,60,762610,+ 11h 21' 22'',,,15.0,26.835
348,1914,DON KIRKHAM,17,212h 22' 27'',5380.0,25.333,212,22,27,PHEBUS-DUNLOP,48,764547,+ 11h 53' 39'',,,15.0,26.835
349,1914,CHARLES KIPPERT,18,212h 54' 09'',5380.0,25.27,212,54,9,GLADIATOR-DUNLOP,35,766449,+ 12h 25' 21'',,,15.0,26.835
350,1914,JACQUES COOMANS,19,212h 55' 03'',5380.0,25.268,212,55,3,THOMANN-JOLY,71,766503,+ 12h 26' 15'',,,15.0,26.835
351,1914,IVOR MUNRO,20,213h 05' 45'',5380.0,25.247,213,5,45,PHEBUS-DUNLOP,49,767145,+ 12h 36' 57'',,,15.0,26.835
352,1914,CHARLES CHARRON,21,213h 28' 11'',5380.0,25.203,213,28,11,DEL,40,768491,+ 12h 59' 23'',,,15.0,26.835
353,1914,HENRI DEVROYE,22,213h 51' 02'',5380.0,25.158,213,51,2,ARMOR-SOLY,41,769862,+ 13h 22' 14'',,,15.0,26.835
354,1914,MAURICE BROCCO,23,215h 01' 24'',5380.0,25.021,215,1,24,GLADIATOR-DUNLOP,31,774084,+ 14h 32' 36'',,,15.0,26.835
355,1914,JULIEN TUYTTEN,24,215h 05' 02'',5380.0,25.013,215,5,2,ISOLES,173,774302,+ 14h 36' 14'',,,15.0,26.835
356,1914,VICENZO BORGARELLO,25,215h 47' 09'',5380.0,24.932,215,47,9,CLEMENT-DUNLOP,42,776829,+ 15h 18' 21'',,,15.0,26.835
357,1914,LOUIS PETITJEAN,26,216h 07' 32'',5380.0,24.893,216,7,32,DEL,39,778052,+ 15h 38' 44'',,,15.0,26.835
358,1914,JULES NEMPON,27,217h 01' 43'',5380.0,24.789,217,1,43,J.B. LOUVET-CONTINENTAL,55,781303,+ 16h 32' 55'',,,15.0,26.835
359,1914,RENÉ VANDENBERGHE,28,217h 31' 51'',5380.0,24.732,217,31,51,J.B. LOUVET-CONTINENTAL,50,783111,+ 17h 03' 03'',,,15.0,26.835
360,1914,MARCEL BAUMLER,29,217h 34' 43'',5380.0,24.727,217,34,43,PEUGEOT-WOLBER,20,783283,+ 17h 05' 55'',,,15.0,26.835
361,1914,MARCEL GODIVIER,30,218h 45' 45'',5380.0,24.593,218,45,45,GLADIATOR-DUNLOP,32,787545,+ 18h 16' 57'',,,15.0,26.835
362,1914,PAUL DUBOC,31,219h 02' 20'',5380.0,24.562,219,2,20,AUTOMOTO-CONTINENTAL,27,788540,+ 18h 33' 32'',,,15.0,26.835
363,1914,PIERRE EVERAERT,32,219h 47' 52'',5380.0,24.477,219,47,52,ISOLES,154,791272,+ 19h 19' 04'',,,15.0,26.835
364,1914,OTTAVIO PRATESI,33,220h 58' 28'',5380.0,24.347,220,58,28,ISOLES,197,795508,+ 20h 29' 40'',,,15.0,26.835
365,1914,CONSTANT MENAGER,34,221h 25' 33'',5380.0,24.297,221,25,33,GLADIATOR-DUNLOP,33,797133,+ 20h 56' 45'',,,15.0,26.835
366,1914,CHARLES CRUCHON,35,221h 33' 44'',5380.0,24.282,221,33,44,GLADIATOR-DUNLOP,34,797624,+ 21h 04' 56'',,,15.0,26.835
367,1914,JULES DELOFFRE,36,222h 32' 03'',5380.0,24.176,222,32,3,ISOLES,124,801123,+ 22h 03' 15'',,,15.0,26.835
368,1914,CAMILLO BERTARELLI,37,223h 37' 14'',5380.0,24.059,223,37,14,ALLELUIA-CONTINENTAL,57,805034,+ 23h 08' 26'',,,15.0,26.835
369,1914,LOUIS TROUSSELIER,38,224h 14' 18'',5380.0,23.992,224,14,18,AUTOMOTO-CONTINENTAL,28,807258,+ 23h 45' 30'',,,15.0,26.835
370,1914,ADRIEN ALPINI,39,226h 41' 10'',5380.0,23.733,226,41,10,ISOLES,110,816070,+ 26h 12' 22'',,,15.0,26.835
371,1914,GASTON DEGY,40,220h 34' 42'',5380.0,24.39,220,34,42,AUTOMOTO-CONTINENTAL,26,794082,+ 20h 05' 54'',,,15.0,26.835
372,1914,RAYMOND HARQUET,41,230h 32' 53'',5380.0,23.336,230,32,53,ALLELUIA-CONTINENTAL,59,829973,+ 30h 04' 05'',,,15.0,26.835
373,1914,LOUIS ENGEL,42,231h 23' 11'',5380.0,23.251,231,23,11,DEL,37,832991,+ 30h 54' 23'',,,15.0,26.835
374,1914,EMILE GUYON,43,231h 23' 53'',5380.0,23.25,231,23,53,ISOLES,123,833033,+ 30h 55' 05'',,,15.0,26.835
375,1914,MARIO SPINELLI,44,235h 42' 23'',5380.0,22.825,235,42,23,ISOLES,179,848543,+ 35h 13' 35'',,,15.0,26.835
376,1914,CHARLES DUMONT,46,238h 11' 19'',5380.0,22.587,238,11,19,ISOLES,113,857479,+ 37h 42' 31'',,,15.0,26.835
377,1914,RENÉ COTTREL,47,247h 57' 54'',5380.0,21.697,247,57,54,ISOLES,135,892674,+ 47h 29' 06'',,,15.0,26.835
378,1914,SANTE GOI,48,252h 44' 20'',5380.0,21.287,252,44,20,ISOLES,189,909860,+ 52h 15' 32'',,,15.0,26.835
379,1914,EDUARDO CUCHETTI,49,250h 49' 04'',5380.0,21.45,250,49,4,ISOLES,161,902944,+ 50h 20' 16'',,,15.0,26.835
380,1914,GASTON NEBOUX,50,260h 27' 49'',5380.0,20.655,260,27,49,ISOLES,165,937669,+ 59h 59' 01'',,,15.0,26.835
381,1914,HENRY ALLARD,51,268h 15' 12'',5380.0,20.056,268,15,12,ISOLES,141,965712,+ 67h 46' 24'',,,15.0,26.835
382,1914,HENRI ALAVOINE,52,274h 24' 09'',5380.0,19.606,274,24,9,ISOLES,104,987849,+ 73h 55' 21'',,,15.0,26.835
383,1914,MARCEL ROTTIE,53,284h 31' 58'',5380.0,18.908,284,31,58,ISOLES,114,1024318,+ 84h 03' 10'',,,15.0,26.835
384,1914,HENRI LECLERC,54,299h 33' 33'',5380.0,17.96,299,33,33,ISOLES,138,1078413,+ 99h 04' 45'',,,15.0,26.835
385,1919,FIRMIN LAMBOT,1,231h 07' 15'',5560.0,24.057,231,7,15,TDF 1919 ***,45,832035,-,,,15.0,24.056
386,1919,JEAN ALAVOINE,2,232h 50' 09'',5560.0,23.879,232,50,9,TDF 1919 ***,42,838209,+ 01h 42' 54'',,,15.0,24.056
387,1919,EUGÈNE CHRISTOPHE,3,233h 33' 46'',5560.0,23.805,233,33,46,TDF 1919 ***,46,840826,+ 02h 26' 31'',,,15.0,24.056
388,1919,LÉON SCIEUR,4,233h 59' 30'',5560.0,23.762,233,59,30,TDF 1919 ***,57,842370,+ 02h 52' 15'',,,15.0,24.056
389,1919,HONORÉ BARTHELEMY,5,235h 21' 37'',5560.0,23.623,235,21,37,TDF 1919 ***,49,847297,+ 04h 14' 22'',,,15.0,24.056
390,1919,JACQUES COOMANS,6,246h 28' 49'',5560.0,22.558,246,28,49,TDF 1919 ***,63,887329,+ 15h 21' 34'',,,15.0,24.056
391,1919,LUIGI LUCOTTI,7,247h 08' 27'',5560.0,22.497,247,8,27,TDF 1919 ***,19,889707,+ 16h 01' 12'',,,15.0,24.056
392,1919,JOSEPH VAN DAELE,8,249h 30' 17'',5560.0,22.284,249,30,17,TDF 1919 ***,55,898217,+ 18h 23' 02'',,,15.0,24.056
393,1919,ALFRED STEUX,9,251h 36' 16'',5560.0,22.098,251,36,16,TDF 1919 ***,56,905776,+ 20h 29' 01'',,,15.0,24.056
394,1919,JULES NEMPON,10,252h 51' 27'',5560.0,21.989,252,51,27,TDF 1919 ***,151,910287,+ 21h 44' 12'',,,15.0,24.056
395,1920,PHILIPPE THYS,1,228h 36' 13'',5503.0,24.072,228,36,13,TDF 1920 ***,15,822973,-,,,15.0,24.072
396,1920,HECTOR HEUSGHEM,2,229h 33' 34'',5503.0,23.972,229,33,34,TDF 1920 ***,30,826414,+ 00h 57' 21'',,,15.0,24.072
397,1920,FIRMIN LAMBOT,3,230h 10' 43'',5503.0,23.908,230,10,43,TDF 1920 ***,2,828643,+ 01h 34' 30'',,,15.0,24.072
398,1920,LÉON SCIEUR,4,230h 16' 06'',5503.0,23.898,230,16,6,TDF 1920 ***,13,828966,+ 01h 39' 53'',,,15.0,24.072
399,1920,EMILE ''SENIOR'' MASSON,5,231h 28' 00'',5503.0,23.774,231,28,0,TDF 1920 ***,14,833280,+ 02h 51' 47'',,,15.0,24.072
400,1920,LOUIS HEUSGHEM,6,232h 17' 00'',5503.0,23.691,232,17,0,TDF 1920 ***,6,836220,+ 03h 40' 47'',,,15.0,24.072
401,1920,JEAN ROSSIUS,7,232h 26' 08'',5503.0,23.675,232,26,8,TDF 1920 ***,11,836768,+ 03h 49' 55'',,,15.0,24.072
402,1920,HONORÉ BARTHELEMY,8,234h 11' 32'',5503.0,23.498,234,11,32,TDF 1920 ***,3,843092,+ 05h 35' 19'',,,15.0,24.072
403,1920,FÉLIX GOETHALS,9,237h 59' 20'',5503.0,23.123,237,59,20,TDF 1920 ***,24,856760,+ 09h 23' 07'',,,15.0,24.072
404,1920,JOSEPH VAN DAELE,10,239h 21' 54'',5503.0,22.99,239,21,54,TDF 1920 ***,8,861714,+ 10h 45' 41'',,,15.0,24.072
405,1920,EUGÈNE DHERS,11,239h 51' 22'',5503.0,22.943,239,51,22,TDF 1920 ***,32,863482,+ 11h 15' 09'',,,15.0,24.072
406,1920,JOSÉ PELLETIER,12,248h 40' 45'',5503.0,22.129,248,40,45,TDF 1920 ***,145,895245,+ 20h 04' 32'',,,15.0,24.072
407,1920,THÉO WYNSDAU,13,253h 50' 15'',5503.0,21.679,253,50,15,TDF 1920 ***,201,913815,+ 25h 14' 02'',,,15.0,24.072
408,1920,NOËL AMENC,14,262h 02' 00'',5503.0,21.001,262,2,0,TDF 1920 ***,162,943320,+ 33h 25' 47'',,,15.0,24.072
409,1920,JOSEPH MULLER,15,262h 25' 06'',5503.0,20.97,262,25,6,TDF 1920 ***,118,944706,+ 33h 48' 53'',,,15.0,24.072
410,1920,HENRI FERRARA,16,263h 08' 40'',5503.0,20.912,263,8,40,TDF 1920 ***,161,947320,+ 34h 32' 27'',,,15.0,24.072
411,1920,GUILLAUME CECHERELLI,17,277h 16' 48'',5503.0,19.846,277,16,48,TDF 1920 ***,115,998208,+ 48h 40' 35'',,,15.0,24.072
412,1920,MARIUS MATHERON,18,279h 47' 17'',5503.0,19.668,279,47,17,TDF 1920 ***,143,1007237,+ 51h 11' 04'',,,15.0,24.072
413,1920,ETIENNE DORFEUILLE,19,281h 46' 13'',5503.0,19.53,281,46,13,TDF 1920 ***,112,1014373,+ 53h 10' 00'',,,15.0,24.072
414,1920,PIERRE HUDSYN,20,284h 12' 25'',5503.0,19.363,284,12,25,TDF 1920 ***,188,1023145,+ 55h 36' 12'',,,15.0,24.072
415,1920,ANDRÉ COUTTE,21,284h 34' 01'',5503.0,19.338,284,34,1,TDF 1920 ***,190,1024441,+ 55h 57' 48'',,,15.0,24.072
416,1920,CHARLES RABOISON,22,297h 36' 18'',5503.0,18.491,297,36,18,TDF 1920 ***,138,1071378,+ 69h 00' 05'',,,15.0,24.072
417,1921,LÉON SCIEUR,1,221h 50' 26'',5485.0,24.725,221,50,26,TDF 1921 ***,19,798626,-,,,15.0,24.724
418,1921,HECTOR HEUSGHEM,2,222h 09' 02'',5485.0,24.69,222,9,2,TDF 1921 ***,3,799742,+ 00h 18' 36'',,,15.0,24.724
419,1921,LUIGI LUCOTTI,4,224h 29' 44'',5485.0,24.433,224,29,44,TDF 1921 ***,25,808184,+ 02h 39' 18'',,,15.0,24.724
420,1921,HECTOR TIBERGHEN,5,226h 23' 45'',5485.0,24.227,226,23,45,TDF 1921 ***,12,815025,+ 04h 33' 19'',,,15.0,24.724
421,1921,VICTOR LEENAERTS,6,226h 43' 49'',5485.0,24.192,226,43,49,TDF 1921 ***,139,816229,+ 04h 53' 23'',,,15.0,24.724
422,1921,LÉON DESPONTIN,7,226h 52' 20'',5485.0,24.177,226,52,20,TDF 1921 ***,126,816740,+ 05h 01' 54'',,,15.0,24.724
423,1921,CAMILLE LEROY,8,229h 46' 53'',5485.0,23.871,229,46,53,TDF 1921 ***,181,827213,+ 07h 56' 27'',,,15.0,24.724
424,1921,FIRMIN LAMBOT,9,230h 16' 51'',5485.0,23.819,230,16,51,TDF 1921 ***,4,829011,+ 08h 26' 25'',,,15.0,24.724
425,1921,FÉLIX GOETHALS,10,230h 32' 52'',5485.0,23.791,230,32,52,TDF 1921 ***,10,829972,+ 08h 42' 26'',,,15.0,24.724
